score,name,links
2.3,Craig Kaplan,https://www.ratemyprofessors.com/professor/2572159
4.1,Gregor Thum,https://www.ratemyprofessors.com/professor/390996
4.4,Benjamin Gordon,https://www.ratemyprofessors.com/professor/2207414
4.5,Viktoria Harms,https://www.ratemyprofessors.com/professor/2214222
4.8,Viktoria Batista,https://www.ratemyprofessors.com/professor/2152066
3.3,John Stein,https://www.ratemyprofessors.com/professor/562714
5.0,Christy Kuehn,https://www.ratemyprofessors.com/professor/2570679
2.3,Jessica Magnu,https://www.ratemyprofessors.com/professor/1852040
4.5,Catalin Trenchea,https://www.ratemyprofessors.com/professor/1513795
3.9,Mai Abdelhakim,https://www.ratemyprofessors.com/professor/2254745
4.4,Ashlee Wolfgang,https://www.ratemyprofessors.com/professor/2944462
3.9,Margaret Saigh,https://www.ratemyprofessors.com/professor/2750478
4.4,Ljiljana Duraskovic,https://www.ratemyprofessors.com/professor/1380074
5.0,Zhi-Hong Mao,https://www.ratemyprofessors.com/professor/1040481
4.6,Alonna Carter-Donaldson,https://www.ratemyprofessors.com/professor/2968477
4.8,Carla Nappi,https://www.ratemyprofessors.com/professor/2582908
4.6,Cynthia McCarthy,https://www.ratemyprofessors.com/professor/2571211
1.8,Doug Blue,https://www.ratemyprofessors.com/professor/3084242
5.0,Clancy Wiesner,https://www.ratemyprofessors.com/professor/2962076
2.9,Dan Bain,https://www.ratemyprofessors.com/professor/1526657
4.9,William  Scott,https://www.ratemyprofessors.com/professor/2876468
4.2,Mayte Barnuevo Zayas,https://www.ratemyprofessors.com/professor/2932479
4.3,Joanna Sutton,https://www.ratemyprofessors.com/professor/3005779
3.8,Jared Tannenbaum,https://www.ratemyprofessors.com/professor/2764034
4.0,Soo Jin Kim,https://www.ratemyprofessors.com/professor/3097721
5.0,Joerg Neuheiser,https://www.ratemyprofessors.com/professor/3097720
3.5,Nick Farnan,https://www.ratemyprofessors.com/professor/1894664
2.6,Melanie Good,https://www.ratemyprofessors.com/professor/2415058
4.6,Rob Ruck,https://www.ratemyprofessors.com/professor/70931
4.3,Thumrongsak Kosiyatrakul,https://www.ratemyprofessors.com/professor/1863081
3.9,Luis Oliveira,https://www.ratemyprofessors.com/professor/2447491
4.0,H. Blair Pomeroy,https://www.ratemyprofessors.com/professor/2558252
4.5,Liesje Steenkiste,https://www.ratemyprofessors.com/professor/2939489
4.2,Jackie Powell,https://www.ratemyprofessors.com/professor/2186116
4.2,Olga Blackledge,https://www.ratemyprofessors.com/professor/1721869
4.1,Margarita Delgado Creamer,https://www.ratemyprofessors.com/professor/2339386
3.6,Amani Attia,https://www.ratemyprofessors.com/professor/1519021
3.7,Rachel Kaufman,https://www.ratemyprofessors.com/professor/2481846
4.4,Jim Zukowski,https://www.ratemyprofessors.com/professor/2989052
2.0,Sreyashi Sreyashi Mukherjee,https://www.ratemyprofessors.com/professor/3040479
5.0,Jonah Koetke,https://www.ratemyprofessors.com/professor/2709035
4.6,Elizabeth Taylor,https://www.ratemyprofessors.com/professor/2749989
4.8,Patrick Manning,https://www.ratemyprofessors.com/professor/3039500
5.0,Justin Shin,https://www.ratemyprofessors.com/professor/2834072
5.0,Richard (Rick) Adle,https://www.ratemyprofessors.com/professor/3064218
4.7,Maria Alexandra Arana Blas,https://www.ratemyprofessors.com/professor/2927339
5.0,Thomas Ralston,https://www.ratemyprofessors.com/professor/3006499
5.0,Ioannis Zervantonakis,https://www.ratemyprofessors.com/professor/2648954
5.0,Andrea Medrano,https://www.ratemyprofessors.com/professor/2997548
3.2,Brenda Whitney,https://www.ratemyprofessors.com/professor/596052
2.9,Jonah Horwitz,https://www.ratemyprofessors.com/professor/2548533
4.4,Wesley Hiers,https://www.ratemyprofessors.com/professor/2167578
2.7,Amr Mahmoud,https://www.ratemyprofessors.com/professor/2520943
4.5,Calvin Lutz,https://www.ratemyprofessors.com/professor/2123718
4.9,Tina Cafasso,https://www.ratemyprofessors.com/professor/2764696
4.3,Nancy Koerbel,https://www.ratemyprofessors.com/professor/350739
3.0,Ramakrishna Mukkamala,https://www.ratemyprofessors.com/professor/2756110
3.4,Suzanne Staggenborg,https://www.ratemyprofessors.com/professor/1502217
3.9,Nathan Koob,https://www.ratemyprofessors.com/professor/2588926
5.0,Jesse Jack,https://www.ratemyprofessors.com/professor/2810341
2.9,Karen Gilmer,https://www.ratemyprofessors.com/professor/2282590
4.6,Sabrina Streipert,https://www.ratemyprofessors.com/professor/3002483
4.5,Ali Lewandowski,https://www.ratemyprofessors.com/professor/2888005
5.0,Thomas Dyne,https://www.ratemyprofessors.com/professor/2903511
4.0,Joseph Gabriel,https://www.ratemyprofessors.com/professor/2865963
4.7,Joshua Warren,https://www.ratemyprofessors.com/professor/3002196
1.7,Amin Rahimian,https://www.ratemyprofessors.com/professor/2767197
4.2,Susan Ngbabare,https://www.ratemyprofessors.com/professor/3032498
5.0,Bryan Paradis,https://www.ratemyprofessors.com/professor/3063953
1.0,Julia Haines,https://www.ratemyprofessors.com/professor/2796159
3.0,Joseph  Duckett,https://www.ratemyprofessors.com/professor/2965344
2.6,Deborah L. Chapman,https://www.ratemyprofessors.com/professor/432685
1.4,Marta Lewicka,https://www.ratemyprofessors.com/professor/1869431
3.0,Steve Fine,https://www.ratemyprofessors.com/professor/1092002
2.8,Patrick Smolinski,https://www.ratemyprofessors.com/professor/1381491
3.6,Thomas Piccone,https://www.ratemyprofessors.com/professor/2299278
5.0,Clare Russell,https://www.ratemyprofessors.com/professor/2557707
2.9,Paul Harper,https://www.ratemyprofessors.com/professor/1860187
4.6,Shawn Simpson,https://www.ratemyprofessors.com/professor/2864468
4.9,Dan Kubis,https://www.ratemyprofessors.com/professor/2298192
3.8,Anna Balazs,https://www.ratemyprofessors.com/professor/582302
4.9,Carsten Stuckenholz,https://www.ratemyprofessors.com/professor/2296988
4.8,James Hill,https://www.ratemyprofessors.com/professor/2515430
4.7,CK Anderson,https://www.ratemyprofessors.com/professor/2997916
2.5,Lance Davidson,https://www.ratemyprofessors.com/professor/1187228
3.8,Naima Mohammadi,https://www.ratemyprofessors.com/professor/2894554
5.0,Mark Thomas,https://www.ratemyprofessors.com/professor/2898473
4.6,Partha Roy,https://www.ratemyprofessors.com/professor/913485
5.0,Amy Whipple,https://www.ratemyprofessors.com/professor/1705405
5.0,Sloane Wesloh,https://www.ratemyprofessors.com/professor/3042918
1.3,Scott Jordan,https://www.ratemyprofessors.com/professor/3033693
5.0,Christi Kolarcik,https://www.ratemyprofessors.com/professor/2473635
2.1,Gary Florkowski,https://www.ratemyprofessors.com/professor/604463
3.1,Andy Korzeniewski,https://www.ratemyprofessors.com/professor/1136664
4.2,Tyler Phan,https://www.ratemyprofessors.com/professor/2517177
4.5,Eric Woltshock,https://www.ratemyprofessors.com/professor/783531
2.5,Mark Recznik,https://www.ratemyprofessors.com/professor/2905208
3.0,Anusha Balangoda,https://www.ratemyprofessors.com/professor/2821506
3.3,Chanuka Dissanayake,https://www.ratemyprofessors.com/professor/2922587
4.4,Camila Machado,https://www.ratemyprofessors.com/professor/2761714
3.5,Lucas Mentch,https://www.ratemyprofessors.com/professor/2347981
4.9,Matt Petras,https://www.ratemyprofessors.com/professor/2902138
4.8,Sheila Conway,https://www.ratemyprofessors.com/professor/2512233
3.1,Nikolai Choubine,https://www.ratemyprofessors.com/professor/2897511
4.1,Jonathan Weinkle,https://www.ratemyprofessors.com/professor/2641452
4.9,Al Primack,https://www.ratemyprofessors.com/professor/2643973
2.7,Sarah Swerdlow,https://www.ratemyprofessors.com/professor/2881747
4.3,Anwar ul Haq,https://www.ratemyprofessors.com/professor/2598618
3.3,Oliver Hinder,https://www.ratemyprofessors.com/professor/2881997
5.0,Kurt Beschorner,https://www.ratemyprofessors.com/professor/2755127
3.4,Jeffrey Wheeler,https://www.ratemyprofessors.com/professor/1190761
3.1,George Sparling,https://www.ratemyprofessors.com/professor/148318
4.6,Adam  Balawejder,https://www.ratemyprofessors.com/professor/2047721
3.4,Sebastian Urli,https://www.ratemyprofessors.com/professor/1806681
2.7,Daniel Hatfield,https://www.ratemyprofessors.com/professor/2625281
4.0,Marnie Burkett,https://www.ratemyprofessors.com/professor/1789591
3.3,Susan Miller,https://www.ratemyprofessors.com/professor/2837584
1.7,Yurun Cai,https://www.ratemyprofessors.com/professor/3056244
5.0,Mary Hoberg,https://www.ratemyprofessors.com/professor/3095133
3.0,Joshua Palmer,https://www.ratemyprofessors.com/professor/3095142
4.8,Daniel Hockensmith,https://www.ratemyprofessors.com/professor/2051281
4.2,David Defazio,https://www.ratemyprofessors.com/professor/192626
3.7,Michael West,https://www.ratemyprofessors.com/professor/349066
1.4,Jackie Smith,https://www.ratemyprofessors.com/professor/1642797
3.4,Gerald Shuster,https://www.ratemyprofessors.com/professor/519694
4.6,Brendan Ezvan,https://www.ratemyprofessors.com/professor/2166766
4.2,Bryan Harmon,https://www.ratemyprofessors.com/professor/1864650
3.2,Neepa Majumdar,https://www.ratemyprofessors.com/professor/553412
2.9,Daniel Berkowitz,https://www.ratemyprofessors.com/professor/582138
3.8,James Pickett,https://www.ratemyprofessors.com/professor/2179141
4.4,Shawn Thomas,https://www.ratemyprofessors.com/professor/965357
1.7,rahnuma Islam,https://www.ratemyprofessors.com/professor/3022910
5.0,Dana Calhoun,https://www.ratemyprofessors.com/professor/2437232
3.9,Ronald Zboray,https://www.ratemyprofessors.com/professor/548391
4.8,Miranda Steege,https://www.ratemyprofessors.com/professor/2864490
4.5,Sara Watson,https://www.ratemyprofessors.com/professor/2564502
4.3,Evan Schneider,https://www.ratemyprofessors.com/professor/2903110
5.0,Samantha Shorey,https://www.ratemyprofessors.com/professor/3085723
5.0,Elijah Van Vlack,https://www.ratemyprofessors.com/professor/2960165
4.3,Ahmed Ghuman,https://www.ratemyprofessors.com/professor/2809622
5.0,Kate Christy,https://www.ratemyprofessors.com/professor/3063931
4.5,Lindsay Brunswick,https://www.ratemyprofessors.com/professor/3010369
5.0,Kevin McDade,https://www.ratemyprofessors.com/professor/3094210
2.0,Janelle  Christensen,https://www.ratemyprofessors.com/professor/3094815
3.0,Brianna Reed,https://www.ratemyprofessors.com/professor/2437992
3.5,Sachiko Takabatake Howard,https://www.ratemyprofessors.com/professor/157681
3.3,Rika Asai,https://www.ratemyprofessors.com/professor/2475598
3.9,Tony Kerzmann,https://www.ratemyprofessors.com/professor/2496715
4.6,William Slaughter,https://www.ratemyprofessors.com/professor/333463
3.0,Jerome Branche,https://www.ratemyprofessors.com/professor/118679
4.8,Noriko Kanisawa,https://www.ratemyprofessors.com/professor/584878
4.7,Jonah Jeng,https://www.ratemyprofessors.com/professor/2637315
5.0,Jeyra Sarmiento,https://www.ratemyprofessors.com/professor/3042814
3.7,William Garrison,https://www.ratemyprofessors.com/professor/2055608
3.5,Evgueni Trofimov,https://www.ratemyprofessors.com/professor/1226334
4.5,Elaine Mormer,https://www.ratemyprofessors.com/professor/1321231
2.6,Deborah Danuser,https://www.ratemyprofessors.com/professor/2368444
1.3,Hassan Karimi,https://www.ratemyprofessors.com/professor/821020
4.3,Jason Deblois,https://www.ratemyprofessors.com/professor/1667724
2.3,Jonathan Livingston,https://www.ratemyprofessors.com/professor/2527355
3.1,Hyunjung  Shim,https://www.ratemyprofessors.com/professor/2958425
4.6,Chihuangji (Herbert) Wang,https://www.ratemyprofessors.com/professor/2978014
4.9,Daniel Mahoney,https://www.ratemyprofessors.com/professor/2926337
4.8,Abhisek Barman,https://www.ratemyprofessors.com/professor/3083651
5.0,Ashley  Parker,https://www.ratemyprofessors.com/professor/3037218
4.1,James Maloy,https://www.ratemyprofessors.com/professor/898119
2.8,William Spaniel,https://www.ratemyprofessors.com/professor/2315806
2.9,Janet Kafka,https://www.ratemyprofessors.com/professor/88456
4.4,Lori Campbell,https://www.ratemyprofessors.com/professor/181296
4.1,Brian Stewart,https://www.ratemyprofessors.com/professor/264785
1.7,Sarah Laughlin,https://www.ratemyprofessors.com/professor/2752581
3.6,Mari Webel,https://www.ratemyprofessors.com/professor/1922711
3.7,Nancy Fultz,https://www.ratemyprofessors.com/professor/2049572
3.8,Elizabeth Archibald,https://www.ratemyprofessors.com/professor/2186926
4.0,Elizabeth Arkush,https://www.ratemyprofessors.com/professor/1827633
4.0,Bill Harbert,https://www.ratemyprofessors.com/professor/370331
4.5,Abigail Carroll,https://www.ratemyprofessors.com/professor/2768599
2.8,Ramana Sonti,https://www.ratemyprofessors.com/professor/2897502
4.4,Rachel Oppenheimer,https://www.ratemyprofessors.com/professor/2483092
4.5,Renata Kamenarova,https://www.ratemyprofessors.com/professor/2889044
5.0,Marcel Minutolo,https://www.ratemyprofessors.com/professor/2959499
3.5,Savonna Johnson,https://www.ratemyprofessors.com/professor/2732197
4.3,Poppi Caroline Ritacco,https://www.ratemyprofessors.com/professor/2532714
4.4,Michael Sayette,https://www.ratemyprofessors.com/professor/801533
3.9,Kay Shimizu,https://www.ratemyprofessors.com/professor/2541269
4.0,Qianru Li,https://www.ratemyprofessors.com/professor/3047341
4.9,Shawna McDermott,https://www.ratemyprofessors.com/professor/2197863
2.6,Victor  Martinez,https://www.ratemyprofessors.com/professor/2973578
2.3,Christina Frasher,https://www.ratemyprofessors.com/professor/2980361
5.0,Rachel Love,https://www.ratemyprofessors.com/professor/2956652
5.0,Joshua Sager,https://www.ratemyprofessors.com/professor/2951314
2.0,Christopher Swift,https://www.ratemyprofessors.com/professor/3053229
4.3,Alawya Alawami,https://www.ratemyprofessors.com/professor/2343108
4.7,Sarah Breitenfeld,https://www.ratemyprofessors.com/professor/3036942
4.0,Tim Fitchett,https://www.ratemyprofessors.com/professor/2975784
3.0,Jeffrey Vargson,https://www.ratemyprofessors.com/professor/2333695
4.2,Jaclyn Powell,https://www.ratemyprofessors.com/professor/2214208
4.6,Jeffrey Heinzl,https://www.ratemyprofessors.com/professor/2022165
4.1,Eric Perry,https://www.ratemyprofessors.com/professor/1887454
3.2,Gaoxiang Zhou,https://www.ratemyprofessors.com/professor/2932531
3.8,Steven LeMieux,https://www.ratemyprofessors.com/professor/2595575
5.0,James Kimpel,https://www.ratemyprofessors.com/professor/2084989
4.2,Deb Hast,https://www.ratemyprofessors.com/professor/540168
2.5,Raja Adal,https://www.ratemyprofessors.com/professor/2222541
4.0,Peter Denardis,https://www.ratemyprofessors.com/professor/1812783
3.3,Adrian Lam,https://www.ratemyprofessors.com/professor/2946692
2.2,Astou Gueye,https://www.ratemyprofessors.com/professor/2863977
4.4,Brenda Hammer,https://www.ratemyprofessors.com/professor/2645166
2.0,Christopher Prouty,https://www.ratemyprofessors.com/professor/2908710
2.5,Mark Anderson,https://www.ratemyprofessors.com/professor/2865796
4.6,Yue  Wu,https://www.ratemyprofessors.com/professor/3083454
3.5,Taha Ahsin,https://www.ratemyprofessors.com/professor/2960411
4.0,Kat Myers,https://www.ratemyprofessors.com/professor/2999410
3.7,Sandhya Rao,https://www.ratemyprofessors.com/professor/1178400
2.4,Eric Beeko,https://www.ratemyprofessors.com/professor/750070
3.0,Mike Devine,https://www.ratemyprofessors.com/professor/1486882
4.5,Seung-hwan Shin,https://www.ratemyprofessors.com/professor/2139451
4.6,Abdesalam Soudi,https://www.ratemyprofessors.com/professor/350703
4.5,Sean Gess,https://www.ratemyprofessors.com/professor/2691419
4.0,Jaclyn Kurash,https://www.ratemyprofessors.com/professor/2537260
4.8,Phillip Rogers,https://www.ratemyprofessors.com/professor/2851987
3.9,James Coleman,https://www.ratemyprofessors.com/professor/2751445
2.9,Jingtong Hu,https://www.ratemyprofessors.com/professor/2351990
4.2,Oksana Lernatovych,https://www.ratemyprofessors.com/professor/1916819
1.1,Veena Vasudevan,https://www.ratemyprofessors.com/professor/2847060
1.9,Mehul Bhushan,https://www.ratemyprofessors.com/professor/2652634
5.0,Kevin Conley,https://www.ratemyprofessors.com/professor/2829527
2.9,Joseph Lewinsohn,https://www.ratemyprofessors.com/professor/2543464
4.3,Markus Chmielus,https://www.ratemyprofessors.com/professor/2298943
1.9,Zia Hydari,https://www.ratemyprofessors.com/professor/2141259
3.6,Sangi  Lama,https://www.ratemyprofessors.com/professor/2972678
5.0,Innocent Badasu,https://www.ratemyprofessors.com/professor/3089751
2.3,Angela Stewart,https://www.ratemyprofessors.com/professor/3006658
4.3,Leon Valdes,https://www.ratemyprofessors.com/professor/2370498
2.3,Renata Ramos,https://www.ratemyprofessors.com/professor/2990158
3.0,Gerard Campbell,https://www.ratemyprofessors.com/professor/542764
4.5,Louis Gentile,https://www.ratemyprofessors.com/professor/472263
3.3,William Scott,https://www.ratemyprofessors.com/professor/987746
2.4,Jerome Taylor,https://www.ratemyprofessors.com/professor/251144
4.4,Mahmoud El Nokali,https://www.ratemyprofessors.com/professor/91911
2.4,Malikeya Khantrece,https://www.ratemyprofessors.com/professor/2933033
5.0,Tyler McAndrew,https://www.ratemyprofessors.com/professor/2131090
5.0,Amanda Olmstead,https://www.ratemyprofessors.com/professor/2133260
4.1,Pat Healy,https://www.ratemyprofessors.com/professor/2882531
4.0,Sarah Moore,https://www.ratemyprofessors.com/professor/2436963
2.8,Jason Belcher,https://www.ratemyprofessors.com/professor/2543302
4.1,Kevin Felter,https://www.ratemyprofessors.com/professor/2637208
3.2,Grant Martsolf,https://www.ratemyprofessors.com/professor/2461116
